model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-002C,LOOKING FOR AUDIENCE NATIONAL EVENT,noisy|topic,1,0,,3544.399,audience|national|concert|festival|gathering|meeting|conference|symposium|seminar|workshop|exhibition|fair|trade show|public|community|people|viewers|spectators|attendees|participants,2026-04-30,2026-04-30,,,https://unl.campuslabs.com/engage/event/12086998|https://unl.campuslabs.com/engage/event/12004161|https://unl.campuslabs.com/engage/event/12131717|https://events.unl.edu/2026/04/30/198773/|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/12028390|https://unl.campuslabs.com/engage/event/11925238|https://unl.campuslabs.com/engage/event/12080932|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/199207/,audience|national|theatre,,,,,https://events.unl.edu/2026/04/01/197180/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-002C,LOOKING FOR AUDIENCE NATIONAL EVENT,noisy|topic,1,0,,3636.141,audience|national|concert|festival|gathering|meeting|conference|symposium|seminar|workshop|exhibition|fair|trade show|public|community|people|viewers|spectators|attendees|participants,2026-04-30,2026-04-30,,,https://unl.campuslabs.com/engage/event/12086998|https://unl.campuslabs.com/engage/event/12004161|https://unl.campuslabs.com/engage/event/12131717|https://events.unl.edu/2026/04/30/198773/|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/12028390|https://unl.campuslabs.com/engage/event/11925238|https://unl.campuslabs.com/engage/event/12080932|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/199207/,audience|national|theatre,,,,,https://events.unl.edu/2026/04/01/197180/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003A,hey any dma colton events on 2026-04-01?,noisy|topic|date,1,0,,3216.648,colton|dma|hey,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/21/197216/|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/24/198305/|https://events.unl.edu/2026/04/29/198787/|https://unl.campuslabs.com/engage/event/12396213|https://unl.campuslabs.com/engage/event/12084446|https://unl.campuslabs.com/engage/event/11429017|https://unl.campuslabs.com/engage/event/12408460|https://unl.campuslabs.com/engage/event/11429018,dma|colton|schaefer,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003A,hey any dma colton events on 2026-04-01?,noisy|topic|date,1,0,,2921.461,colton|dma,2026-04-01,2026-04-30,,,,dma|colton|schaefer,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003A,hey any dma colton events on 2026-04-01?,noisy|topic|date,1,0,,2906.161,colton|dma,2026-04-01,2026-04-30,,,,dma|colton|schaefer,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003B,need dma colton 2026-04-01 around 19:30,noisy|topic|date|time,1,0,,3889.878,need|dma|colton|food|music|volunteer|service|community|outreach|nonprofit,2026-04-01,2026-04-30,19:00,20:00,https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://events.unl.edu/2026/04/24/199185/|https://events.unl.edu/2026/04/22/198681/|https://events.unl.edu/2026/04/23/198682/|https://events.unl.edu/2026/04/24/198683/|https://events.unl.edu/2026/04/25/198684/|https://events.unl.edu/2026/04/28/198995/|https://unl.campuslabs.com/engage/event/12418327|https://events.unl.edu/2026/04/23/199265/,dma|colton|schaefer,2026-04-01,2026-04-01,19:30,21:30,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003B,need dma colton 2026-04-01 around 19:30,noisy|topic|date|time,1,0,,3777.317,need|dma|colton|meeting|gathering|get together|reunion|socialize|networking|community|people|volunteer|service|outreach|nonprofit,2026-04-01,2026-04-30,19:00,20:00,https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12026669|https://unl.campuslabs.com/engage/event/12026670|https://unl.campuslabs.com/engage/event/12302854|https://events.unl.edu/2026/04/26/197326/|https://unl.campuslabs.com/engage/event/12425477|https://unl.campuslabs.com/engage/event/12418327|https://unl.campuslabs.com/engage/event/12426432|https://events.unl.edu/2026/04/22/198681/,dma|colton|schaefer,2026-04-01,2026-04-01,19:30,21:30,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003B,need dma colton 2026-04-01 around 19:30,noisy|topic|date|time,1,0,,3773.326,need|dma|colton|meeting|gathering|get together|reunion|socialize|networking|community|people|volunteer|service|outreach|nonprofit,2026-04-01,2026-04-30,19:00,20:00,https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12026669|https://unl.campuslabs.com/engage/event/12026670|https://unl.campuslabs.com/engage/event/12302854|https://events.unl.edu/2026/04/26/197326/|https://unl.campuslabs.com/engage/event/12425477|https://unl.campuslabs.com/engage/event/12418327|https://unl.campuslabs.com/engage/event/12426432|https://events.unl.edu/2026/04/22/198681/,dma|colton|schaefer,2026-04-01,2026-04-01,19:30,21:30,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003C,LOOKING FOR DMA COLTON EVENT,noisy|topic,1,0,,3023.430,dma|colton,2026-04-30,2026-04-30,,,,dma|colton|schaefer,,,,,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003C,LOOKING FOR DMA COLTON EVENT,noisy|topic,1,0,,3030.104,dma|colton,2026-04-30,2026-04-30,,,,dma|colton|schaefer,,,,,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-003C,LOOKING FOR DMA COLTON EVENT,noisy|topic,1,0,,3021.146,dma|colton,2026-04-30,2026-04-30,,,,dma|colton|schaefer,,,,,https://events.unl.edu/2026/04/01/197709/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004A,hey any house observatory events on 2026-04-01?,noisy|topic|date,1,0,,3605.358,house|observatory|home|residence|dwelling|abode|mansion|castle|palace|villa|farm|ranch|estate|property|real estate|housing|architecture|construction|building|structure|infrastructure,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/196703/|https://events.unl.edu/2026/04/23/198330/|https://events.unl.edu/2026/04/30/198330/|https://unl.campuslabs.com/engage/event/12434933|https://unl.campuslabs.com/engage/event/11957272|https://events.unl.edu/2026/04/24/198003/|https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://unl.campuslabs.com/engage/event/11380667|https://unl.campuslabs.com/engage/event/12411061,house|observatory,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004A,hey any house observatory events on 2026-04-01?,noisy|topic|date,1,0,,3486.427,house|observatory|astronomy|stargazing|planetarium|space|university|campus|community,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/196703/|https://unl.campuslabs.com/engage/event/12436325|https://events.unl.edu/2026/04/22/199288/|https://events.unl.edu/2026/04/29/196171/|https://unl.campuslabs.com/engage/event/12434933|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/26/196305/|https://events.unl.edu/2026/04/29/195596/|https://unl.campuslabs.com/engage/event/12419315|https://unl.campuslabs.com/engage/event/11952649,house|observatory,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004A,hey any house observatory events on 2026-04-01?,noisy|topic|date,1,0,,3536.650,house|observatory|astronomy|stargazing|planetarium|space|university|campus|community,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/196703/|https://unl.campuslabs.com/engage/event/12436325|https://events.unl.edu/2026/04/22/199288/|https://events.unl.edu/2026/04/29/196171/|https://unl.campuslabs.com/engage/event/12434933|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/26/196305/|https://events.unl.edu/2026/04/29/195596/|https://unl.campuslabs.com/engage/event/12419315|https://unl.campuslabs.com/engage/event/11952649,house|observatory,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004B,need house observatory 2026-04-01 around 21:00,noisy|topic|date|time,1,0,,3352.948,house|observatory|need|program|project|science|research|study|learning|education|community|volunteer|service|nonprofit,2026-04-01,2026-04-30,21:00,,https://events.unl.edu/2026/04/22/196703/|https://unl.campuslabs.com/engage/event/12080931|https://unl.campuslabs.com/engage/event/12080932|https://unl.campuslabs.com/engage/event/11944492|https://unl.campuslabs.com/engage/event/12073192|https://unl.campuslabs.com/engage/event/12086925|https://unl.campuslabs.com/engage/event/12052902|https://unl.campuslabs.com/engage/event/12434643|https://unl.campuslabs.com/engage/event/12371116|https://unl.campuslabs.com/engage/event/12274227,house|observatory,2026-04-01,2026-04-01,21:00,23:00,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004B,need house observatory 2026-04-01 around 21:00,noisy|topic|date|time,1,0,,3800.450,house|observatory|need|home|residence|dwelling|abode|mansion|villa|condo|apartment|flat|pad|shelter|accommodation|lodging|housing|real estate,2026-04-01,2026-04-30,21:00,,https://events.unl.edu/2026/04/22/196703/|https://unl.campuslabs.com/engage/event/11380667|https://events.unl.edu/2026/04/28/199251/|https://unl.campuslabs.com/engage/event/12370365|https://unl.campuslabs.com/engage/event/12428612|https://unl.campuslabs.com/engage/event/12419315,house|observatory,2026-04-01,2026-04-01,21:00,23:00,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004B,need house observatory 2026-04-01 around 21:00,noisy|topic|date|time,1,0,,3805.320,house|observatory|need|home|residence|dwelling|abode|mansion|villa|condo|apartment|flat|pad|shelter|accommodation|lodging|housing|real estate,2026-04-01,2026-04-30,21:00,,https://events.unl.edu/2026/04/22/196703/|https://unl.campuslabs.com/engage/event/11380667|https://events.unl.edu/2026/04/28/199251/|https://unl.campuslabs.com/engage/event/12370365|https://unl.campuslabs.com/engage/event/12428612|https://unl.campuslabs.com/engage/event/12419315,house|observatory,2026-04-01,2026-04-01,21:00,23:00,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004C,LOOKING FOR HOUSE OBSERVATORY EVENT,noisy|topic,1,0,,3423.223,house|observatory|astronomy|stargazing|space|university|campus|community|outreach|nonprofit|volunteer|service|science|technology|innovation|education,2026-04-30,2026-04-30,,,https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/11901082|https://unl.campuslabs.com/engage/event/12080932|https://events.unl.edu/2026/04/30/198813/|https://events.unl.edu/2026/04/30/199209/|https://events.unl.edu/2026/04/30/190663/|https://events.unl.edu/2026/04/30/190101/|https://events.unl.edu/2026/04/30/198743/|https://unl.campuslabs.com/engage/event/12004161|https://unl.campuslabs.com/engage/event/12173131,house|observatory,,,,,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004C,LOOKING FOR HOUSE OBSERVATORY EVENT,noisy|topic,1,0,,3222.418,house|observatory|astronomy|stargazing|space|university|campus|community|outreach,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/199209/|https://events.unl.edu/2026/04/30/190101/|https://events.unl.edu/2026/04/30/198743/|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/04/30/198813/,house|observatory,,,,,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-004C,LOOKING FOR HOUSE OBSERVATORY EVENT,noisy|topic,1,0,,3222.108,house|observatory|astronomy|stargazing|space|university|campus|community|outreach,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/199209/|https://events.unl.edu/2026/04/30/190101/|https://events.unl.edu/2026/04/30/198743/|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/04/30/198813/,house|observatory,,,,,https://events.unl.edu/2026/04/01/196699/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005A,hey any last day events on 2026-04-01?,noisy|topic|date,1,0,,3178.764,last day|2026-04-01,2026-04-01,2026-04-30,,,,last|day|apply,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005A,hey any last day events on 2026-04-01?,noisy|topic|date,1,0,,3019.896,last day|2026-04-01,2026-04-01,2026-04-30,,,,last|day|apply,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005A,hey any last day events on 2026-04-01?,noisy|topic|date,1,0,,2999.619,last day|2026-04-01,2026-04-01,2026-04-30,,,,last|day|apply,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005B,need last day 2026-04-01 around 23:55,noisy|topic|date|time,1,0,,3128.895,last|day|need|23:55,2026-04-30,2026-04-30,22:55,23:55,,last|day|apply,2026-04-01,2026-04-01,23:55,23:59,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005B,need last day 2026-04-01 around 23:55,noisy|topic|date|time,1,0,,3113.547,last|day|need|23:55,2026-04-01,2026-04-30,23:00,23:59,https://unl.campuslabs.com/engage/event/12417277|https://unl.campuslabs.com/engage/event/11934016|https://unl.campuslabs.com/engage/event/12086925|https://unl.campuslabs.com/engage/event/12004075|https://unl.campuslabs.com/engage/event/11934018|https://unl.campuslabs.com/engage/event/12428612|https://unl.campuslabs.com/engage/event/12086926,last|day|apply,2026-04-01,2026-04-01,23:55,23:59,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005B,need last day 2026-04-01 around 23:55,noisy|topic|date|time,1,0,,3071.897,last|day|need|23:55,2026-04-01,2026-04-30,23:00,23:59,https://unl.campuslabs.com/engage/event/12417277|https://unl.campuslabs.com/engage/event/11934016|https://unl.campuslabs.com/engage/event/12086925|https://unl.campuslabs.com/engage/event/12004075|https://unl.campuslabs.com/engage/event/11934018|https://unl.campuslabs.com/engage/event/12428612|https://unl.campuslabs.com/engage/event/12086926,last|day|apply,2026-04-01,2026-04-01,23:55,23:59,https://events.unl.edu/2026/04/01/196201/
