model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-009A,events on 2026-04-01 about great plains,date|topic|temporal,1,0,,4033.456,great|plains|conference|symposium|forum|gathering|meeting|seminar|workshop|exhibition|fair|trade show|showcase|display|presentation|lecture|panel discussion|roundtable|debate|talk|speech|address|keynote|speaker|presenter|organizer|volunteer|community|outreach|nonprofit,2026-04-01,2026-04-30,,,https://unl.campuslabs.com/engage/event/11984960|https://events.unl.edu/2026/04/21/197565/|https://events.unl.edu/2026/04/23/198237/|https://unl.campuslabs.com/engage/event/11977941|https://unl.campuslabs.com/engage/event/12033629|https://unl.campuslabs.com/engage/event/12363090|https://unl.campuslabs.com/engage/event/12052902|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/12385693|https://unl.campuslabs.com/engage/event/12086997,great|plains|talk,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/198727/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-009B,great plains on 2026-04-01 after 09:00,date|time|topic|temporal,1,0,,3354.129,great|plains|conference|symposium|meeting|gathering|forum|exhibition|fair|trade show|expo|showcase,2026-04-01,2026-04-30,09:00,,https://unl.campuslabs.com/engage/event/12363090|https://events.unl.edu/2026/04/21/197565/|https://events.unl.edu/2026/04/23/198237/|https://events.unl.edu/2026/04/24/198238/|https://events.unl.edu/2026/04/25/198240/|https://unl.campuslabs.com/engage/event/11977941|https://events.unl.edu/2026/04/23/189659/|https://events.unl.edu/2026/04/24/189659/|https://unl.campuslabs.com/engage/event/12274227|https://unl.campuslabs.com/engage/event/12052902,great|plains|talk,2026-04-01,2026-04-01,09:00,,https://events.unl.edu/2026/04/01/198727/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-009C,great plains on 2026-04-01 before 11:00,date|time|topic|temporal,1,0,,3410.201,great|plains|conference|symposium|meeting|gathering|forum|exhibition|trade show|fair|showcase|display|exhibit,2026-04-01,2026-04-30,00:00,11:00,https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/22/198228/|https://events.unl.edu/2026/04/23/198228/|https://events.unl.edu/2026/04/24/198228/|https://events.unl.edu/2026/04/25/198228/|https://events.unl.edu/2026/04/26/198228/|https://events.unl.edu/2026/04/25/198240/|https://events.unl.edu/2026/04/21/196878/,great|plains|talk,2026-04-01,2026-04-01,,11:00,https://events.unl.edu/2026/04/01/198727/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-010A,events on 2026-04-01 about community care,date|topic|temporal,1,0,,3717.395,community|care|volunteer|service|nonprofit|outreach|charity|donation|fundraiser|program|initiative|project|organization|group|team,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/21/198606/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11901081|https://unl.campuslabs.com/engage/event/11901082|https://unl.campuslabs.com/engage/event/12028389|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/11929546,community|care|days,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195719/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-010B,community care on 2026-04-01 after 11:00,date|time|topic|temporal,1,0,,3234.913,community|care|volunteer|service|nonprofit|outreach|health|wellness|support,2026-04-01,2026-04-30,11:00,,https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/21/198547/|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/12436325,community|care|days,2026-04-01,2026-04-01,11:00,,https://events.unl.edu/2026/04/01/195719/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-010C,community care on 2026-04-01 before 13:00,date|time|topic|temporal,1,0,,3207.412,community|care|service|nonprofit|volunteer|outreach|helping|assistance,2026-04-01,2026-04-30,00:00,13:00,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/22/199243/|https://unl.campuslabs.com/engage/event/11901081|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/22/199205/|https://events.unl.edu/2026/04/30/199207/|https://unl.campuslabs.com/engage/event/12434628,community|care|days,2026-04-01,2026-04-01,,13:00,https://events.unl.edu/2026/04/01/195719/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-011A,events on 2026-04-01 about food trucks,date|topic|temporal,1,0,,3861.438,food|trucks|catering|mobile|street food|culinary|outdoor|festival|party|celebration|community|nonprofit|volunteer|service|charity,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://events.unl.edu/2026/04/24/199185/|https://unl.campuslabs.com/engage/event/12378858|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12401781|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12110573,food|trucks|nic,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/198261/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-011B,food trucks on 2026-04-01 after 11:00,date|time|topic|temporal,1,0,,3364.503,food|trucks|catering|mobile|kitchen|culinary|street|eats|dining|outdoor|festival,2026-04-01,2026-04-30,11:00,,https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://events.unl.edu/2026/04/21/197664/|https://events.unl.edu/2026/04/24/199185/|https://events.unl.edu/2026/04/27/198785/|https://events.unl.edu/2026/04/30/198788/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/198812/|https://events.unl.edu/2026/04/22/198948/|https://events.unl.edu/2026/04/23/199232/,food|trucks|nic,2026-04-01,2026-04-01,11:00,,https://events.unl.edu/2026/04/01/198261/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-011C,food trucks on 2026-04-01 before 13:00,date|time|topic|temporal,1,0,,3380.539,food|trucks|catering|mobile|kitchen|culinary|street|eats|dining|outdoor|festival,2026-04-01,2026-04-30,00:00,13:00,https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://unl.campuslabs.com/engage/event/12424030|https://events.unl.edu/2026/04/28/198432/|https://events.unl.edu/2026/04/29/198787/|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/20/197678/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/21/197678/,food|trucks|nic,2026-04-01,2026-04-01,,13:00,https://events.unl.edu/2026/04/01/198261/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-012A,events on 2026-04-01 about healthieru sound,date|topic|temporal,1,0,,3547.938,healthieru|sound|music|concert|jazz|rock|band|choir|orchestra|recital|wellness|fitness|nutrition|exercise|physical activity|mental health|self care|community outreach|nonprofit,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/24/190536/|https://events.unl.edu/2026/04/25/190536/|https://events.unl.edu/2026/04/24/199185/|https://unl.campuslabs.com/engage/event/12380416|https://unl.campuslabs.com/engage/event/12173130|https://unl.campuslabs.com/engage/event/12378858|https://unl.campuslabs.com/engage/event/12173131|https://events.unl.edu/2026/04/22/198681/|https://events.unl.edu/2026/04/23/198682/|https://events.unl.edu/2026/04/24/198683/,healthieru|sound|bath,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197047/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-012B,healthieru sound on 2026-04-01 after 12:15,date|time|topic|temporal,1,0,,3451.496,health|university|sound|music|concert|jazz|rock|band|choir|orchestra|recital|wellness|fitness|exercise|physical activity,2026-04-01,2026-04-30,12:15,,https://events.unl.edu/2026/04/22/198927/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/24/190536/|https://events.unl.edu/2026/04/25/190536/|https://events.unl.edu/2026/04/24/199185/|https://events.unl.edu/2026/04/22/198681/|https://events.unl.edu/2026/04/23/198682/|https://events.unl.edu/2026/04/24/198683/|https://events.unl.edu/2026/04/25/198684/|https://events.unl.edu/2026/04/26/198685/,healthieru|sound|bath,2026-04-01,2026-04-01,12:15,,https://events.unl.edu/2026/04/01/197047/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-012C,healthieru sound on 2026-04-01 before 14:15,date|time|topic|temporal,1,0,,3528.962,health|university|sound|music|concert|jazz|rock|band|choir|orchestra|recital|wellness|fitness|exercise|physical activity|mental health|self care,2026-04-01,2026-04-30,00:00,14:15,https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/30/197926/|https://unl.campuslabs.com/engage/event/12378858|https://unl.campuslabs.com/engage/event/11952649|https://events.unl.edu/2026/04/21/194804/|https://unl.campuslabs.com/engage/event/12380416|https://unl.campuslabs.com/engage/event/12173130|https://unl.campuslabs.com/engage/event/12173131|https://events.unl.edu/2026/04/26/198685/|https://events.unl.edu/2026/04/23/199278/,healthieru|sound|bath,2026-04-01,2026-04-01,,14:15,https://events.unl.edu/2026/04/01/197047/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-013A,events on 2026-04-01 about cas career,date|topic|temporal,1,0,,3671.128,career|cas|job|profession|industry|work|vocation|pursuit|path|goal|objective|ambition|dream|aspiration|mission|purpose,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/28/195728/|https://events.unl.edu/2026/04/23/198458/|https://events.unl.edu/2026/04/29/197169/|https://unl.campuslabs.com/engage/event/12436301|https://unl.campuslabs.com/engage/event/12399320|https://events.unl.edu/2026/04/23/189659/,cas|career|ins,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195934/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-013B,cas career on 2026-04-01 after 13:00,date|time|topic|temporal,1,0,,3377.101,career|job|profession|industry|work|occupation|vocation|pursuit|path|goal|objective|ambition|dream|aspiration,2026-04-01,2026-04-30,13:00,,https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/11906752|https://events.unl.edu/2026/04/23/198458/|https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/28/195728/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/29/197169/|https://unl.campuslabs.com/engage/event/12413538,cas|career|ins,2026-04-01,2026-04-01,13:00,,https://events.unl.edu/2026/04/01/195934/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-013C,cas career on 2026-04-01 before 15:00,date|time|topic|temporal,1,0,,3503.061,career|job|profession|industry|work|employment|occupation|vocation|pursuit|path|goal|objective|target|mission,2026-04-01,2026-04-30,00:00,14:59,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/21/199299/|https://events.unl.edu/2026/04/21/198946/|https://events.unl.edu/2026/04/21/194804/,cas|career|ins,2026-04-01,2026-04-01,,15:00,https://events.unl.edu/2026/04/01/195934/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-014A,events on 2026-04-01 about instagram global,date|topic|temporal,1,0,,3716.919,instagram|global|social media|online|community|networking|marketing|branding|advertising|promotion|publicity|awareness|reach|engagement|participation|attendance|celebration|launch|release|announcement|update|news|information|sharing|posting|uploading|downloading|streaming|viewing|watching|listening|reading,2026-04-01,2026-04-30,,,https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12073192|https://unl.campuslabs.com/engage/event/12274227|https://events.unl.edu/2026/04/22/199288/|https://unl.campuslabs.com/engage/event/12419315|https://unl.campuslabs.com/engage/event/12378858|https://unl.campuslabs.com/engage/event/12378425|https://events.unl.edu/2026/04/21/196878/,instagram|global|experiences,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195888/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-014B,instagram global on 2026-04-01 after 14:00,date|time|topic|temporal,1,0,,3602.940,instagram|global|social media|online|platform|community|networking|marketing|branding|advertising|promotion|publicity|awareness|reach|engagement|participation|involvement|activation|launch|release,2026-04-01,2026-04-30,14:00,,https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12419315|https://events.unl.edu/2026/04/24/198003/|https://events.unl.edu/2026/04/29/195596/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/23/190662/|https://events.unl.edu/2026/04/29/190294/,instagram|global|experiences,2026-04-01,2026-04-01,14:00,,https://events.unl.edu/2026/04/01/195888/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-014C,instagram global on 2026-04-01 before 16:00,date|time|topic|temporal,1,0,,3477.852,instagram|global|social media|online|community|networking|marketing|brand awareness|reach|engagement|influence|audience|targeted|advertising|campaign|launch,2026-04-01,2026-04-30,00:00,15:59,https://events.unl.edu/2026/04/22/199288/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/196878/|https://events.unl.edu/2026/04/23/190662/|https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/12436325|https://unl.campuslabs.com/engage/event/11901081|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/22/199243/|https://events.unl.edu/2026/04/29/198787/,instagram|global|experiences,2026-04-01,2026-04-01,,16:00,https://events.unl.edu/2026/04/01/195888/
