model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002A,events on 2026-03-31 about community conversation,date|topic|temporal,1,0,,3440.614,community|conversation|meeting|gathering|talk|discuss|share|outreach|service|nonprofit|volunteer|participate|engage|dialogue|forum|panel|debate,2026-03-31,2026-03-31,,,,community|conversation|caps,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002A,events on 2026-03-31 about community conversation,date|topic|temporal,1,0,,3507.923,community|conversation|meeting|gathering|talk|discuss|share|outreach|service|nonprofit|volunteer|participate|engage|dialogue|forum|panel|debate,2026-03-31,2026-03-31,,,,community|conversation|caps,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002B,community conversation on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3338.373,community|conversation|meeting|gathering|talk|discuss|share|network|socialize|get together|exchange ideas,2026-03-31,2026-03-31,17:00,23:59,,community|conversation|caps,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002B,community conversation on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3299.502,community|conversation|meeting|gathering|talk|discuss|share|network|socialize|get together|exchange ideas,2026-03-31,2026-03-31,17:00,23:59,,community|conversation|caps,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002B,community conversation on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3333.145,community|conversation|meeting|gathering|talk|discuss|share|network|socialize|get together|exchange ideas,2026-03-31,2026-03-31,17:00,23:59,,community|conversation|caps,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002C,community conversation on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3200.616,community|conversation|meeting|gathering|talk|discuss|share|network|socialize|get together|exchange ideas,2026-03-31,2026-03-31,09:00,19:00,,community|conversation|caps,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002C,community conversation on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3315.336,community|conversation|meeting|gathering|talk|discuss|share|network|socialize|get together|exchange ideas,2026-03-31,2026-03-31,09:00,19:00,,community|conversation|caps,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-002C,community conversation on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3518.295,community|conversation|meeting|gathering|talk|discuss|share|network|socialize|get together|exchange ideas,2026-03-31,2026-03-31,09:00,19:00,,community|conversation|caps,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198606/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003A,events on 2026-03-31 about community conversations,date|topic|temporal,1,0,,3560.584,community|conversations|meeting|gathering|talk|discuss|share|listen|forum|panel|workshop|seminar|symposium|town hall|roundtable|dialogue|exchange|networking,2026-03-31,2026-03-31,,,,community|conversations|caps,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003A,events on 2026-03-31 about community conversations,date|topic|temporal,1,0,,3049.424,community|conversations|meeting|gathering|talk|discuss|share|outreach|service|volunteer|nonprofit|organization,2026-03-31,2026-04-30,,,https://unl.campuslabs.com/engage/event/12274227|https://unl.campuslabs.com/engage/event/12073192|https://unl.campuslabs.com/engage/event/12033629|https://unl.campuslabs.com/engage/event/12184575|https://unl.campuslabs.com/engage/event/12086997|https://unl.campuslabs.com/engage/event/12184576|https://unl.campuslabs.com/engage/event/11984960|https://unl.campuslabs.com/engage/event/12086998|https://unl.campuslabs.com/engage/event/12052902|https://unl.campuslabs.com/engage/event/12378605,community|conversations|caps,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003A,events on 2026-03-31 about community conversations,date|topic|temporal,1,0,,3038.818,community|conversations|meeting|gathering|talk|discuss|share|outreach|service|volunteer|nonprofit|organization,2026-03-31,2026-04-30,,,https://unl.campuslabs.com/engage/event/12274227|https://unl.campuslabs.com/engage/event/12073192|https://unl.campuslabs.com/engage/event/12033629|https://unl.campuslabs.com/engage/event/12184575|https://unl.campuslabs.com/engage/event/12086997|https://unl.campuslabs.com/engage/event/12184576|https://unl.campuslabs.com/engage/event/11984960|https://unl.campuslabs.com/engage/event/12086998|https://unl.campuslabs.com/engage/event/12052902|https://unl.campuslabs.com/engage/event/12378605,community|conversations|caps,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003B,community conversations on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3076.024,community|conversations|service|outreach|nonprofit|meeting|talk|discuss|share|listen|engage,2026-03-31,2026-03-31,17:00,,,community|conversations|caps,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003B,community conversations on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3035.798,community|conversations|service|outreach|nonprofit|meeting|talk|discuss|share|listen|engage,2026-03-31,2026-03-31,17:00,,,community|conversations|caps,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003B,community conversations on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3032.256,community|conversations|service|outreach|nonprofit|meeting|talk|discuss|share|listen|engage,2026-03-31,2026-03-31,17:00,,,community|conversations|caps,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003C,community conversations on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3141.437,community|conversations|service|outreach|nonprofit|meeting|gathering|talk|discuss|share|listen|engage|network,2026-03-31,2026-03-31,09:00,19:00,,community|conversations|caps,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003C,community conversations on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3379.353,community|conversations|service|outreach|nonprofit|meeting|talk|discuss|share|listen|dialogue|forum|panel|debate,2026-03-31,2026-03-31,00:00,19:00,,community|conversations|caps,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-003C,community conversations on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3439.400,community|conversations|service|outreach|nonprofit|meeting|talk|discuss|share|listen|dialogue|forum|panel|debate,2026-03-31,2026-03-31,00:00,19:00,,community|conversations|caps,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198547/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004A,events on 2026-03-31 about birthday party,date|topic|temporal,1,0,,3524.687,birthday|party|celebration|anniversary|gathering|get-together|social|festivity|reunion|commemoration|honor|friendship|family|love,2026-03-31,2026-03-31,,,,birthday|party,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004A,events on 2026-03-31 about birthday party,date|topic|temporal,1,0,,3721.792,birthday|party|celebration|anniversary|gathering|get-together|social|festive|fun|reunion|commemoration|honor|friendship|family|love|gift|cake|presents|surprise|guests|hosts|organizers,2026-03-31,2026-03-31,,,,birthday|party,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004A,events on 2026-03-31 about birthday party,date|topic|temporal,1,0,,3735.225,birthday|party|celebration|anniversary|gathering|get-together|social|festive|fun|reunion|commemoration|honor|friendship|family|love|gift|cake|presents|surprise|guests|hosts|organizers,2026-03-31,2026-03-31,,,,birthday|party,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004B,birthday party on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3524.645,party|celebration|gathering|social|fun|friends|family|gifts|cake|presents|surprise|anniversary,2026-03-31,2026-03-31,17:00,23:59,,birthday|party,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004B,birthday party on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3175.616,party|celebration|gathering|social|fun|friends|family|gifts|cake|presents|surprise|anniversary|special|occasion,2026-03-31,2026-03-31,17:00,,,birthday|party,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004B,birthday party on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3123.563,party|celebration|gathering|social|fun|friends|family|gifts|cake|presents|surprise|anniversary|special|occasion,2026-03-31,2026-03-31,17:00,,,birthday|party,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004C,birthday party on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3163.226,party|celebration|gathering|social|fun|friends|family|gifts|cake|presents|surprise|anniversary,2026-03-31,2026-03-31,09:00,19:00,,birthday|party,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004C,birthday party on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3018.938,party|celebration|gathering|social|fun|friends|family|gifts|cake|presents,2026-03-31,2026-03-31,09:00,19:00,,birthday|party,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-004C,birthday party on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3720.255,party|celebration|gathering|social|fun|friends|family|gifts|cake|presents|surprise|anniversary|special|memorable,2026-03-31,2026-03-31,09:00,19:00,,birthday|party,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198728/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005A,events on 2026-03-31 about dared dream,date|topic|temporal,1,0,,3603.150,dare|dream|program|project|vision|goal|aspiration|ambition|inspire|motivate|encourage|empower|support|community|nonprofit|charity|fundraiser|donation|philanthropy,2026-03-31,2026-04-30,,,https://events.unl.edu/2026/04/21/196863/|https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12436325|https://unl.campuslabs.com/engage/event/12419315,dared|dream|screening,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005A,events on 2026-03-31 about dared dream,date|topic|temporal,1,0,,3598.071,dare|dream|program|project|vision|goal|aspiration|ambition|inspire|motivate|empower|encourage|support|community|nonprofit|charity|fundraiser|donation|philanthropy,2026-03-31,2026-04-30,,,https://events.unl.edu/2026/04/21/196863/|https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12436325|https://unl.campuslabs.com/engage/event/12419315,dared|dream|screening,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005A,events on 2026-03-31 about dared dream,date|topic|temporal,1,0,,3574.314,dare|dream|program|project|vision|goal|aspiration|ambition|inspire|motivate|empower|encourage|support|community|nonprofit|charity|fundraiser|donation|philanthropy,2026-03-31,2026-04-30,,,https://events.unl.edu/2026/04/21/196863/|https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12436325|https://unl.campuslabs.com/engage/event/12419315,dared|dream|screening,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005B,dared dream on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3326.568,dream|dare|inspire|motivate|aspire|ambition|goal|target|vision|aim|strive,2026-04-01,2026-04-30,17:00,,https://events.unl.edu/2026/04/29/197169/|https://events.unl.edu/2026/04/23/198330/|https://events.unl.edu/2026/04/30/198330/|https://events.unl.edu/2026/04/22/196636/|https://events.unl.edu/2026/04/23/197727/|https://events.unl.edu/2026/04/27/198785/|https://events.unl.edu/2026/04/28/197857/|https://events.unl.edu/2026/04/29/196636/|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/11977941,dared|dream|screening,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005B,dared dream on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3297.588,dream|dare|inspire|motivate|aspire|ambition|goal|target|challenge|encourage|empower,2026-04-01,2026-04-30,17:00,,https://events.unl.edu/2026/04/29/197169/|https://unl.campuslabs.com/engage/event/11909818|https://unl.campuslabs.com/engage/event/11977941|https://unl.campuslabs.com/engage/event/11909819|https://unl.campuslabs.com/engage/event/12241481|https://events.unl.edu/2026/04/21/197216/|https://events.unl.edu/2026/04/22/196636/|https://events.unl.edu/2026/04/23/198330/|https://events.unl.edu/2026/04/28/197857/|https://events.unl.edu/2026/04/29/196636/,dared|dream|screening,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005B,dared dream on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3266.860,dream|dare|inspire|motivate|aspire|ambition|goal|target|challenge|encourage|empower,2026-04-01,2026-04-30,17:00,,https://events.unl.edu/2026/04/29/197169/|https://unl.campuslabs.com/engage/event/11909818|https://unl.campuslabs.com/engage/event/11977941|https://unl.campuslabs.com/engage/event/11909819|https://unl.campuslabs.com/engage/event/12241481|https://events.unl.edu/2026/04/21/197216/|https://events.unl.edu/2026/04/22/196636/|https://events.unl.edu/2026/04/23/198330/|https://events.unl.edu/2026/04/28/197857/|https://events.unl.edu/2026/04/29/196636/,dared|dream|screening,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005C,dared dream on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3372.206,dream|dare|inspire|motivate|challenge|encourage|aspire|ambition|goal|target|vision|mission,2026-03-31,2026-03-31,09:00,19:00,,dared|dream|screening,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005C,dared dream on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3154.136,dream|dare|31|march|before|19,2026-03-31,2026-03-31,09:00,18:59,,dared|dream|screening,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005C,dared dream on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3142.324,dream|dare|31|march|before|19,2026-03-31,2026-03-31,09:00,18:59,,dared|dream|screening,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006A,events on 2026-03-31 about thompson forum,date|topic|temporal,1,0,,3727.399,thompson|forum|meeting|gathering|conference|symposium|seminar|workshop|panel|discussion|talk|presentation|lecture|speech|debate|roundtable|town hall|community|people|students|staff|faculty,2026-03-31,2026-03-31,,,,thompson|forum|americas,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006A,events on 2026-03-31 about thompson forum,date|topic|temporal,1,0,,3645.682,thompson|forum|meeting|gathering|conference|symposium|seminar|workshop|panel|discussion|talk|presentation|lecture|speech|debate|roundtable|town hall|community|outreach,2026-03-31,2026-03-31,,,,thompson|forum|americas,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006A,events on 2026-03-31 about thompson forum,date|topic|temporal,1,0,,3641.722,thompson|forum|meeting|gathering|conference|symposium|seminar|workshop|panel|discussion|talk|presentation|lecture|speech|debate|roundtable|town hall|community|outreach,2026-03-31,2026-03-31,,,,thompson|forum|americas,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006B,thompson forum on 2026-03-31 after 18:30,date|time|topic|temporal,1,0,,3461.363,thompson|forum|meeting|conference|symposium|seminar|panel|discussion|debate|talk|lecture|presentation|speech|address|gathering|get-together|social|networking,2026-03-31,2026-03-31,18:30,,,thompson|forum|americas,2026-03-31,2026-03-31,18:30,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006B,thompson forum on 2026-03-31 after 18:30,date|time|topic|temporal,1,0,,3534.245,thompson|forum|meeting|conference|gathering|session|panel|discussion|talk|lecture|presentation|debate|seminar|workshop|symposium|summit|convention|exhibition|trade show|fair|expo,2026-03-31,2026-03-31,18:30,,,thompson|forum|americas,2026-03-31,2026-03-31,18:30,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006B,thompson forum on 2026-03-31 after 18:30,date|time|topic|temporal,1,0,,3576.173,thompson|forum|meeting|conference|gathering|session|panel|discussion|talk|lecture|presentation|debate|seminar|workshop|symposium|summit|convention|exhibition|trade show|fair|expo,2026-03-31,2026-03-31,18:30,,,thompson|forum|americas,2026-03-31,2026-03-31,18:30,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006C,thompson forum on 2026-03-31 before 20:30,date|time|topic|temporal,1,0,,3559.241,thompson|forum|meeting|conference|gathering|talk|lecture|panel|discussion|debate|seminar|workshop|symposium|summit|convention|exhibition|trade show|fair|showcase,2026-03-31,2026-03-31,00:00,20:30,,thompson|forum|americas,2026-03-31,2026-03-31,,20:30,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006C,thompson forum on 2026-03-31 before 20:30,date|time|topic|temporal,1,0,,3867.463,thompson|forum|meeting|conference|gathering|session|panel|discussion|debate|talk|lecture|presentation|speech|address|addressing|answering|question|answer|responding|engaging|participating|attending|listening|watching|viewing,2026-03-31,2026-03-31,00:00,20:30,,thompson|forum|americas,2026-03-31,2026-03-31,,20:30,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006C,thompson forum on 2026-03-31 before 20:30,date|time|topic|temporal,1,0,,3515.905,thompson|forum|meeting|conference|gathering|session|panel|discussion|debate|talk|lecture|presentation|speech|address|addressing|answering|question|answer|respond|response,2026-03-31,2026-03-31,00:00,20:30,,thompson|forum|americas,2026-03-31,2026-03-31,,20:30,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-007A,events on 2026-04-01 about servsafe training,date|topic|temporal,1,0,,3293.512,servsafe|training|food|safety|certification|program|course|workshop|session|class|education|learning|development|professional|growth,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/21/194804/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/22/198346/|https://events.unl.edu/2026/04/24/196885/|https://events.unl.edu/2026/04/27/196306/|https://events.unl.edu/2026/04/25/198744/|https://events.unl.edu/2026/04/22/198948/|https://events.unl.edu/2026/04/28/195728/|https://events.unl.edu/2026/04/29/196307/|https://events.unl.edu/2026/04/20/198945/,servsafe|training,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197086/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-007A,events on 2026-04-01 about servsafe training,date|topic|temporal,1,0,,3292.893,servsafe|training|food|safety|certification|program|course|workshop|education|health|wellness|community|nonprofit|volunteer|service,2026-04-01,2026-04-30,,,https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/24/196885/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11929546|https://events.unl.edu/2026/04/21/198606/,servsafe|training,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197086/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-007A,events on 2026-04-01 about servsafe training,date|topic|temporal,1,0,,3289.795,servsafe|training|food|safety|certification|program|course|workshop|education|health|wellness|community|nonprofit|volunteer|service,2026-04-01,2026-04-30,,,https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/24/196885/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11929546|https://events.unl.edu/2026/04/21/198606/,servsafe|training,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197086/
